hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,observed_event_rate,forecast_event_rate,model,obs,lead_day,threshold_mm_day,season
35,628,340,61461,0.05279034690799397,0.9066666666666666,0.03489531405782652,0.5656108597285068,0.010614113729508197,0.006003457991803279,gencast,CHIRPS,7,20,JJAS
15705,3517,16951,26291,0.8170325668504839,0.519077658010779,0.43416360268708704,1.6988866923317032,0.30772925204918034,0.522797131147541,graphcast,CHIRPS,7,1,JJAS
3113,6023,6455,46873,0.3407399299474606,0.6746446488294314,0.19966647424796358,1.0472854640980735,0.14626024590163936,0.15317622950819673,graphcast,CHIRPS,7,5,JJAS
401,3445,1752,56866,0.10426417056682268,0.8137482582443103,0.07163272597356199,0.5598023920956838,0.06157146516393443,0.03446785348360656,graphcast,CHIRPS,7,10,JJAS
7,656,64,61737,0.010558069381598794,0.9014084507042254,0.009628610729023384,0.10708898944193061,0.010614113729508197,0.001136654713114754,graphcast,CHIRPS,7,20,JJAS
15542,3680,8607,34635,0.8085527000312143,0.35641227380015733,0.5584821588989902,1.256320882322339,0.30772925204918034,0.38660668545081966,neuralgcm,CHIRPS,7,1,JJAS
3748,5388,4117,49211,0.4102451838879159,0.5234583598219962,0.282803893458085,0.8608800350262698,0.14626024590163936,0.1259125256147541,neuralgcm,CHIRPS,7,5,JJAS
149,3697,417,58201,0.03874154966198648,0.7367491166077739,0.03495191179920244,0.14716588663546543,0.06157146516393443,0.009061219262295082,neuralgcm,CHIRPS,7,10,JJAS
0,663,0,61801,0.0,,0.0,0.0,0.010614113729508197,0.0,neuralgcm,CHIRPS,7,20,JJAS
12983,5963,2587,40931,0.6852633801330096,0.1661528580603725,0.602935029954024,0.8218093528977093,0.30331070696721313,0.24926357581967212,fourcastnet,ERA5,1,1,JJAS
3878,4785,1194,52607,0.44765092923929356,0.23541009463722398,0.39342599168103887,0.5854784716610874,0.13868788422131148,0.08119877049180328,fourcastnet,ERA5,1,5,JJAS
1160,2881,729,57694,0.28705765899529817,0.385918475383801,0.2431865828092243,0.46745854986389507,0.06469326331967214,0.03024141905737705,fourcastnet,ERA5,1,10,JJAS
66,741,199,61458,0.08178438661710037,0.7509433962264151,0.06560636182902585,0.32837670384138784,0.012919441598360656,0.004242443647540984,fourcastnet,ERA5,1,20,JJAS
15333,3613,3140,40378,0.8093001161194975,0.16997780544578575,0.6942406954631893,0.975034308033358,0.30331070696721313,0.29573834528688525,gencast,ERA5,1,1,JJAS
5736,2927,2103,51698,0.6621262841971604,0.26827401454267125,0.5327884079509567,0.9048828350455962,0.13868788422131148,0.12549628586065573,gencast,ERA5,1,5,JJAS
2031,2010,1437,56986,0.5025983667409057,0.4143598615916955,0.37075575027382257,0.858203414996288,0.06469326331967214,0.05551997950819672,gencast,ERA5,1,10,JJAS
207,600,406,61251,0.25650557620817843,0.6623164763458401,0.17065127782357792,0.7596034696406444,0.012919441598360656,0.009813652663934426,gencast,ERA5,1,20,JJAS
14868,4078,6237,37281,0.7847566768711074,0.2955223880597015,0.5903982845570425,1.1139554523382245,0.30331070696721313,0.33787461577868855,graphcast,ERA5,1,1,JJAS
4223,4440,2977,50824,0.4874754703913194,0.41347222222222224,0.36280068728522336,0.8311208588248874,0.13868788422131148,0.11526639344262295,graphcast,ERA5,1,5,JJAS
1095,2946,1734,56689,0.2709725315515961,0.6129374337221634,0.18961038961038962,0.7000742390497402,0.06469326331967214,0.04529008709016393,graphcast,ERA5,1,10,JJAS
79,728,352,61305,0.09789343246592318,0.8167053364269141,0.06816220880069025,0.5340768277571252,0.012919441598360656,0.006899974385245902,graphcast,ERA5,1,20,JJAS
