model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,ERA5,1,1,JF,0.9,0.91701244813278,964,0.017012448132780023,0.0005429025423728794,0.04254833156779661
gencast,ERA5,1,1,JF,1.0,0.9803202778313718,5183,0.019679722168628233,0.003376588983050852,0.04254833156779661
gencast,ERA5,1,5,JF,0.0,0.013173435086762969,22014,0.013173435086762969,0.00960010593220339,0.03497748940677966
gencast,ERA5,1,5,JF,0.1,0.24685138539042822,1191,0.14685138539042822,0.005789856991525424,0.03497748940677966
gencast,ERA5,1,5,JF,0.2,0.36474908200734396,817,0.16474908200734395,0.004455773305084746,0.03497748940677966
gencast,ERA5,1,5,JF,0.3,0.44424131627056673,547,0.14424131627056674,0.0026118908898305087,0.03497748940677966
gencast,ERA5,1,5,JF,0.4,0.5202020202020202,594,0.1202020202020202,0.0023636122881355933,0.03497748940677966
gencast,ERA5,1,5,JF,0.5,0.6358885017421603,574,0.13588850174216027,0.0025820974576271187,0.03497748940677966
gencast,ERA5,1,5,JF,0.6,0.6982456140350877,570,0.09824561403508769,0.0018538135593220333,0.03497748940677966
gencast,ERA5,1,5,JF,0.7,0.7696428571428572,560,0.06964285714285723,0.0012910487288135609,0.03497748940677966
gencast,ERA5,1,5,JF,0.8,0.8013136288998358,609,0.0013136288998357726,2.648305084745715e-05,0.03497748940677966
gencast,ERA5,1,5,JF,0.9,0.8759036144578313,830,0.024096385542168752,0.0006620762711864428,0.03497748940677966
gencast,ERA5,1,5,JF,1.0,0.9405888538380652,1902,0.05941114616193477,0.0037407309322033872,0.03497748940677966
gencast,ERA5,1,10,JF,0.0,0.011848046729359128,24139,0.011848046729359128,0.0094676906779661,0.023662605932203387
gencast,ERA5,1,10,JF,0.1,0.19387755102040816,1274,0.09387755102040815,0.003959216101694915,0.023662605932203387
gencast,ERA5,1,10,JF,0.2,0.27411167512690354,788,0.07411167512690353,0.0019332627118644062,0.023662605932203387
gencast,ERA5,1,10,JF,0.3,0.3524355300859599,698,0.052435530085959914,0.001211599576271187,0.023662605932203387
gencast,ERA5,1,10,JF,0.4,0.446360153256705,522,0.04636015325670495,0.0008011122881355926,0.023662605932203387
gencast,ERA5,1,10,JF,0.5,0.5343811394891945,509,0.03438113948919452,0.000579316737288136,0.023662605932203387
gencast,ERA5,1,10,JF,0.6,0.6177884615384616,416,0.017788461538461586,0.0002449682203389837,0.023662605932203387
gencast,ERA5,1,10,JF,0.7,0.6748768472906403,406,0.02512315270935961,0.0003376588983050848,0.023662605932203387
gencast,ERA5,1,10,JF,0.8,0.710455764075067,373,0.08954423592493299,0.001105667372881356,0.023662605932203387
gencast,ERA5,1,10,JF,0.9,0.7839080459770115,435,0.11609195402298855,0.0016717425847457635,0.023662605932203387
gencast,ERA5,1,10,JF,1.0,0.8904320987654321,648,0.10956790123456794,0.002350370762711865,0.023662605932203387
gencast,ERA5,1,20,JF,0.0,0.005201608440624193,27107,0.005201608440624193,0.004667637711864407,0.013698358050847459
gencast,ERA5,1,20,JF,0.1,0.08202443280977312,1146,0.017975567190226888,0.0006819385593220343,0.013698358050847459
gencast,ERA5,1,20,JF,0.2,0.1515650741350906,607,0.04843492586490941,0.0009732521186440683,0.013698358050847459
gencast,ERA5,1,20,JF,0.3,0.2144702842377261,387,0.08552971576227389,0.0010957362288135592,0.013698358050847459
gencast,ERA5,1,20,JF,0.4,0.28125,224,0.11875000000000002,0.0008805614406779663,0.013698358050847459
gencast,ERA5,1,20,JF,0.5,0.2994011976047904,167,0.2005988023952096,0.0011089777542372882,0.013698358050847459
gencast,ERA5,1,20,JF,0.6,0.40441176470588236,136,0.19558823529411762,0.000880561440677966,0.013698358050847459
gencast,ERA5,1,20,JF,0.7,0.425531914893617,141,0.27446808510638293,0.0012811175847457625,0.013698358050847459
gencast,ERA5,1,20,JF,0.8,0.5865384615384616,104,0.21346153846153848,0.0007349046610169492,0.013698358050847459
gencast,ERA5,1,20,JF,0.9,0.6329113924050633,79,0.2670886075949367,0.0006984904661016949,0.013698358050847459
gencast,ERA5,1,20,JF,1.0,0.8090909090909091,110,0.19090909090909092,0.0006951800847457627,0.013698358050847459
gencast,ERA5,3,1,JF,0.0,0.011807561864087426,15922,0.011807561864087426,0.00644188596491228,0.021371299342105275
gencast,ERA5,3,1,JF,0.1,0.13267940113577698,1937,0.03267940113577697,0.0021689967105263156,0.021371299342105275
gencast,ERA5,3,1,JF,0.2,0.23858921161825727,964,0.03858921161825726,0.001274671052631579,0.021371299342105275
gencast,ERA5,3,1,JF,0.3,0.37401574803149606,762,0.07401574803149608,0.0019325657894736846,0.021371299342105275
gencast,ERA5,3,1,JF,0.4,0.4934640522875817,612,0.0934640522875817,0.0019599780701754386,0.021371299342105275
gencast,ERA5,3,1,JF,0.5,0.5374592833876222,614,0.037459283387622166,0.000788103070175439,0.021371299342105275
gencast,ERA5,3,1,JF,0.6,0.6332335329341318,668,0.03323353293413178,0.0007606907894736852,0.021371299342105275
gencast,ERA5,3,1,JF,0.7,0.7360544217687075,735,0.036054421768707545,0.0009080317982456157,0.021371299342105275
gencast,ERA5,3,1,JF,0.8,0.8189473684210526,950,0.0189473684210526,0.0006167763157894728,0.021371299342105275
gencast,ERA5,3,1,JF,0.9,0.8965915655690352,1731,0.003408434430964835,0.00020216557017544305,0.021371299342105275
