model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,1,20,OND,0.3,0.06804733727810651,338,0.23195266272189347,0.0017805232558139531,0.019801507994186045
gencast,CHIRPS,1,20,OND,0.4,0.14285714285714285,203,0.2571428571428572,0.0011855014534883723,0.019801507994186045
gencast,CHIRPS,1,20,OND,0.5,0.08653846153846154,104,0.41346153846153844,0.0009765624999999999,0.019801507994186045
gencast,CHIRPS,1,20,OND,0.6,0.16455696202531644,79,0.43544303797468353,0.0007812499999999999,0.019801507994186045
gencast,CHIRPS,1,20,OND,0.7,0.057971014492753624,69,0.6420289855072463,0.0010060864825581393,0.019801507994186045
gencast,CHIRPS,1,20,OND,0.8,0.17391304347826086,46,0.6260869565217392,0.0006540697674418605,0.019801507994186045
gencast,CHIRPS,1,20,OND,0.9,0.029411764705882353,34,0.8705882352941177,0.0006722383720930232,0.019801507994186045
gencast,CHIRPS,1,20,OND,1.0,0.10416666666666667,48,0.8958333333333334,0.0009765625,0.019801507994186045
gencast,CHIRPS,3,1,OND,0.0,0.05642885933091495,19848,0.05642885933091495,0.024857954545454544,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.1,0.18397085610200364,3843,0.08397085610200364,0.007162198153409091,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.2,0.23531896915927333,2367,0.03531896915927332,0.001855468749999999,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.3,0.3192868719611021,1851,0.019286871961102126,0.0007923473011363644,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.4,0.36655011655011654,1716,0.03344988344988348,0.0012739701704545464,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.5,0.42953846153846154,1625,0.07046153846153846,0.0025412819602272725,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.6,0.49097472924187724,1662,0.10902527075812274,0.004021661931818182,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.7,0.5590425531914893,1880,0.14095744680851063,0.005881569602272727,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.8,0.6521133302368788,2153,0.14788666976312126,0.007066761363636365,0.08859197443181818
gencast,CHIRPS,3,1,OND,0.9,0.7090233186887462,2959,0.19097668131125378,0.01254216974431818,0.08859197443181818
gencast,CHIRPS,3,1,OND,1.0,0.8198757763975155,5152,0.18012422360248448,0.02059659090909091,0.08859197443181818
gencast,CHIRPS,3,5,OND,0.0,0.03744738171409328,29695,0.03744738171409328,0.024680397727272724,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.1,0.19884488448844884,3636,0.09884488448844883,0.007976740056818182,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.2,0.2799449288664525,2179,0.07994492886645249,0.0038662997159090904,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.3,0.3292325717633275,1707,0.029232571763327497,0.0011075106534090917,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.4,0.36022253129346316,1438,0.03977746870653687,0.0012695312500000003,0.06594904119318182
gencast,CHIRPS,3,5,OND,0.5,0.4265536723163842,1416,0.07344632768361581,0.002308238636363636,0.06594904119318182
