model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,3,20,MAM,0.3,0.1821705426356589,516,0.11782945736434108,0.0012907608695652173,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.4,0.183206106870229,262,0.21679389312977101,0.001205842391304348,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.5,0.28402366863905326,169,0.21597633136094674,0.0007748811141304348,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.6,0.24806201550387597,129,0.351937984496124,0.0009638247282608695,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.7,0.275,80,0.42499999999999993,0.0007218070652173911,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.8,0.359375,64,0.44062500000000004,0.0005986752717391304,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.9,0.4634146341463415,41,0.43658536585365854,0.0003800101902173913,0.020333729619565217
gencast,CHIRPS,3,20,MAM,1.0,0.4375,32,0.5625,0.000382133152173913,0.020333729619565217
gencast,CHIRPS,5,1,MAM,0.0,0.08556753400688605,17717,0.08556753400688605,0.03218410326086957,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.1,0.22421414538310414,4072,0.12421414538310413,0.010737941576086957,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.2,0.2968211413251628,2611,0.09682114132516279,0.005366847826086957,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.3,0.3524550315994166,2057,0.05245503159941661,0.002290675951086956,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.4,0.41809045226130653,1990,0.01809045226130651,0.0007642663043478251,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.5,0.4867021276595745,1880,0.01329787234042551,0.0005307404891304339,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.6,0.5281065088757396,2028,0.07189349112426036,0.0030952785326086958,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.7,0.5868881903906601,2227,0.11311180960933986,0.005347741168478258,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.8,0.664371148967017,2759,0.13562885103298306,0.007944123641304352,0.10739003057065218
gencast,CHIRPS,5,1,MAM,0.9,0.7301128905224469,3809,0.16988710947755314,0.013737686820652172,0.10739003057065218
